"k13_median","k13_mediansd","k13_sd","dhps_median","dhps_mediansd","dhps_sd","access","hpop","temp_suit","pfpr","npixel","lon_centroid","lat_centroid","shp_index","district","state"
0.0140798817267237,0.000653737140634532,0.0581475004553795,0.175882104816644,0.00273364417432111,0.267635054432827,0.0187891158219405,2.77647112856202,0.487554898210194,2.12852612944319e-05,115,88.5873530287366,25.3859647744905,473,"DAKSHIN DINAJPUR","WEST BENGAL"
0.0442688288479397,0.00432223441055036,0.0682886078571662,0.407154015359089,0.0196112796218669,0.30324027247918,0.000350356658394999,-0.601832343768064,0.025002094758105,2.45437913889141e-06,507,95.926870625083,28.8925346768488,477,"DIBANG VALLEY","ARUNACHAL PRADESH"
0.0443734193382704,0.00500216607224274,0.0614583161862,0.082572083434333,0.00873650969439342,0.239746790865193,0.00234325164774355,1.48800755608272,0.340862206061897,0.000216081064100296,92,93.6530032396124,25.4844128068754,478,"PAREN","NAGALAND"
0.0132720468945469,0.00115193538070373,0.0673160669720097,0.161203626519555,0.00213221965377603,0.275457685160789,0.00703865153806613,2.61679721327646,0.372645976247302,0.00256944220700529,157,86.220204841453,24.7558275308802,504,"JAMUI","BIHAR"
0.0130491099970521,0.000949956846821966,0.0660668797791004,0.174449177564315,0.0030328436235209,0.272335118655139,0.0247439830997966,2.91302408550801,0.444823569096859,6.71081454954968e-06,159,87.6384337236911,25.5585950559877,511,"KATIHAR","BIHAR"
0.101741298030202,0.0130033484208868,0.101253608958079,0.160464476937285,0.0114930352632462,0.27184427730166,0.00317119696087317,1.66308220096718,0.147344390396029,0.00064678299278401,104,94.4291528058245,25.316678919076,515,"UKHRUL","MANIPUR"
0.0785935077163362,0.00887309621297226,0.0858890956517347,0.17001468265794,0.0211948563943408,0.274739788057878,0.00143198663520806,1.52055089757355,0.161629073878693,0.000105534185477115,97,94.5422283172355,25.6531271554456,516,"PHEK","NAGALAND"
0.0207488826340717,0.000794412606966691,0.0468153395077102,0.233045589720082,0.0235942515971998,0.283378096854585,0.00030750639399934,0.760436521605584,0.0690035986172784,1.60423886334626e-07,234,93.1419238409043,27.980834418894,522,"KURUNG KUMEY","ARUNACHAL PRADESH"
0.0469226000471885,0.00716501791843959,0.060345487241049,0.455769484272655,0.011179659654883,0.30181892299504,0.000859980410984847,0.722258609000151,0.220577877026445,0.000151981215047007,161,96.2466967123055,27.9780791369635,526,"LOHIT","ARUNACHAL PRADESH"
0.0387456080822087,0.00418795567000956,0.0543859611270289,0.433167854314128,0.0235398312040232,0.299850742810618,0.000704938170838188,0.57400877872523,0.228590419732784,0.000895329916607764,189,95.8417998269491,28.2176690172935,527,"LOWER DIBANG VALLEY","ARUNACHAL PRADESH"
0.0162807176474165,0.00122994083274787,0.0653196181507504,0.167216523134328,0.00459563429525954,0.265436759495989,0.0205430070616455,2.92577428139428,0.456368875154789,4.96138965479592e-05,188,88.1139242929899,25.097508178276,534,"MALDAH","WEST BENGAL"
0.0450917541980743,0.00406467861703145,0.059522382871193,0.143572069529225,0.0123427924297079,0.272190287533928,0.00216217580512666,1.60247047956648,0.417683627324946,0.000167996188040868,85,94.1718044579652,26.241473258863,539,"WOKHA","NAGALAND"
0.0121267188576535,0.00078853503186465,0.0684941512807994,0.158021473758657,0.00200049072935074,0.276251491106732,0.0282683347391392,2.76922535726134,0.38004970928313,0.000129748828446092,71,86.4991816927014,25.2203326520684,542,"MUNGER","BIHAR"
0.0228147110918584,0.00126674334454252,0.0639004182971557,0.126954385304709,0.0100857811644766,0.243974916771431,0.0240896933132756,3.00939978949526,0.453337488729601,7.99124604682737e-05,277,88.2814278050686,24.2900446364023,543,"MURSHIDABAD","WEST BENGAL"
0.0216819003783166,0.00166086732990587,0.0518970044888556,0.0897508917562663,0.0196200260787183,0.217856292426586,0.0368009952165193,2.9617078493022,0.463989503532648,8.19572112186506e-05,200,88.4678873858561,23.4849797290617,545,"NADIA","WEST BENGAL"
0.0196684579716015,0.00469706175988255,0.0546921237351553,0.124914321711873,0.0148788060832501,0.258069555939544,0.0191191002776412,2.55604338153389,0.402263458829803,0.00234416201364413,321,86.3630032120453,23.20209951869,572,"PURULIYA","WEST BENGAL"
0.0735423481993137,0.010174415810123,0.0841660378600961,0.129138718208959,0.0145840987634021,0.261558088083421,0.00415926904132095,2.129906318936,0.155944555777536,0.000572967720619354,93,94.1251543588796,25.3922969544085,587,"SENAPATI","MANIPUR"
0.012585920932512,0.000289213333192588,0.0554652179490371,0.0663552976037604,0.00132198981609443,0.233604923189883,0.00639360879642329,2.03331943384988,0.693243153243658,0.000218775974655948,249,73.7598977506653,16.1357170342822,590,"SINDHUDURG","MAHARASHTRA"
0.0506498328634078,0.00905237139915504,0.0690960135263733,0.105763541275187,0.0112905143558276,0.247288022614733,0.0021728267849213,1.38758463065041,0.331116152573612,0.00252048129766967,158,93.5485884812337,25.0641440508167,599,"TAMENGLONG","MANIPUR"
0.116968438774347,0.00848799158987138,0.108773887529969,0.173031365126371,0.00789424647004997,0.268736861646175,0.0196536534020257,2.67757481026343,0.369456185400486,0.00011079266841989,20,94.0187066970666,24.6148391010115,603,"THOUBAL","MANIPUR"
0.14315988312638,0.0130649272839345,0.11877919981877,0.177950302641543,0.0104398405504276,0.274607313057733,0.00213352631433933,1.25379928786369,0.305545904259715,0.000572074642043032,126,94.4395966713899,24.7947635998941,605,"KAMJONG","MANIPUR"
0.0343335298666967,0.00168555443078585,0.0579649451914248,0.391844544045174,0.0184935420724734,0.298630744301153,0.000606891915071094,0.137924299677206,0.10436832609468,2.4474546030148e-06,362,94.8005826849199,28.7522006940701,606,"UPPER SIANG","ARUNACHAL PRADESH"
0.0265741177613852,0.00137983283917771,0.050609577285675,0.321945461320739,0.0247966668799358,0.291656744704081,0.000724230610996934,0.701002291555649,0.116560123706065,5.17687735587114e-06,346,93.887643513445,28.2325484948663,607,"UPPER SUBANSIRI","ARUNACHAL PRADESH"
0.0124273746375256,0.000688997307343608,0.0585826681630247,0.18149587445578,0.00586381621837187,0.273361503888088,0.0179556433097997,2.86282434912759,0.476403464177612,9.1081475943144e-06,157,88.1660972590384,25.8720786298352,608,"UTTAR DINAJPUR","WEST BENGAL"
0.0282642188812456,0.00130303606235665,0.046824219766804,0.334132045507431,0.0316536641588873,0.292529896702818,0.00146536431939792,0.696813601504442,0.39774907115967,0.000286641527825958,93,94.6734217892024,27.8028398705367,615,"LOWER SIANG","ARUNACHAL PRADESH"
0.0418960385556732,0.00448528020444379,0.0593462613899083,0.0957801883064565,0.012892566504083,0.249199463143235,0.0242506818740931,2.06950017256757,0.435050962492824,5.15647221062649e-05,42,93.7670951907064,25.792379315708,618,"DIMAPUR","NAGALAND"
0.0545608126239417,0.0055268647241491,0.0693579535574129,0.129731830668776,0.0101331953945528,0.263142344478059,0.0041689911053293,1.71885093006912,0.224030303500899,1.62033628272576e-05,73,94.0868606736736,25.7703906402077,619,"KOHIMA","NAGALAND"
0.0776358589786908,0.00792359831203115,0.0832919189385299,0.189357205968479,0.0109627521557524,0.282245377528256,0.000813760106193933,1.35298409694682,0.168891154036954,2.22439912306851e-05,58,94.8099211062879,25.8115752879519,620,"KIPHIRE","NAGALAND"
0.0588473409046362,0.00638051960051388,0.0708915875925694,0.16384684174885,0.0088098190277975,0.276364207267761,0.00127948989579787,1.64817978992389,0.217900646344563,1.96426801949903e-05,81,94.4710582476899,26.0127979970904,621,"ZUNHEBOTO","NAGALAND"
0.0413022380231357,0.00402484058808496,0.056908077037916,0.197791935467139,0.0174136810417091,0.280207897468311,0.00229430508925519,1.62291921869483,0.393238191651862,0.00111041014110924,82,94.5234024367193,26.478461944915,622,"MOKOKCHUNG","NAGALAND"
0.0409954401903448,0.00575105429964097,0.0522359767846302,0.23990858682489,0.014506363453395,0.28987445451517,0.00151674848100581,1.73704651956548,0.336035241208048,0.00639079119282929,113,95.0104201789721,26.6602772684924,623,"MON","NAGALAND"
0.0608442142881729,0.00822938773943867,0.0706726921101411,0.207543392700178,0.016800316720939,0.284978200440054,0.00110008012849306,1.6332622829412,0.148929981178501,0.000330183110849934,108,94.8725596519787,26.1562705767151,624,"TUENSANG","NAGALAND"
0.0213930533917726,0.000612470711909622,0.0462013757524063,0.246620819675473,0.0221125540492832,0.278917223496257,0.00070814382070408,1.25167879363556,0.14758334120841,1.0614854136048e-06,106,93.818601072468,27.6149024166007,626,"LOWER SUBANSIRI","ARUNACHAL PRADESH"
0.04204282224659,0.00352961806925209,0.0560028160050992,0.219651008805921,0.00308360059860505,0.284383654594421,0.00170918455102803,1.46765433671986,0.348617828541225,0.0019076024299495,31,94.7915033260697,26.5841153881703,627,"LONGLENG","NAGALAND"
0.053350051113388,0.00909905745808405,0.0715635899258287,0.13878987363556,0.0118175018333078,0.256703246580927,0.00207881216140148,1.32218775728838,0.387116032080692,0.00248319898648269,57,93.4331868536833,24.6704450929047,628,"NONEI","MANIPUR"
0.039056951482151,0.00751063436501245,0.0578515369545769,0.176142472807352,0.0128442533580462,0.265583124515173,0.0018390923964188,1.20540049602408,0.430239466128049,0.0050556599628553,111,93.2328924242585,24.3011650907168,629,"PHERZAWL","MANIPUR"
0.157445386052132,0.0147512455966209,0.125172361615114,0.194553581997752,0.00886413175066077,0.275845103431493,0.00439276340498533,1.4826522976276,0.358341198181733,0.00126867846949885,64,94.2138422305971,24.3749237327713,630,"TENGNOUPAL","MANIPUR"
0.083795586129628,0.0190682266647752,0.0917834955525686,0.132474450641368,0.0161129201659055,0.260151287159288,0.00598348254371606,1.87728088839685,0.216823124668999,0.000913944921325836,83,93.9310650947464,24.9950448483592,631,"KANGPOKPI","MANIPUR"
0.104060998186469,0.00682434585538121,0.104421290569007,0.186100782826543,0.00642649409283878,0.270605202764273,0.00885343135186967,2.49802558216041,0.374926848337054,0.00020544562721625,16,93.9426095100152,24.3970253736388,632,"KAKCHING","MANIPUR"
0.0304220843864115,0.00185358535256461,0.0693107171278251,0.11266564326851,0.0105016179412689,0.243643635354544,0.0655281771050716,2.89855144482384,0.425749130625474,0.000794460367347041,95,87.1886867828077,23.6002803309018,635,"PASCHIM BARDDHAMAN","WEST BENGAL"
0.0310517305029872,0.000723538777749049,0.051715772130776,0.392246033487424,0.00944717173172066,0.295797292326317,0.000859926453778623,0.632923681173335,0.222854530011289,8.30646819774541e-06,183,94.8370155080505,28.4777859832783,638,"SIANG","ARUNACHAL PRADESH"
0.030152161553916,0.000564198464907443,0.0494148746236331,0.372554181350602,0.00673910910669598,0.293687824159861,0.000838437245089124,1.02435770449831,0.248106413003471,3.90588314323913e-05,72,94.6501580347971,28.1947457440556,639,"WEST SIANG","ARUNACHAL PRADESH"
0.0291748956623052,0.00106595048205506,0.0545587676624171,0.359078924861743,0.0105499538643419,0.296076996077737,0.000528485075821522,0.323997073962006,0.0182297273853914,1.22480800054368e-06,139,94.264336072715,28.6865433896577,640,"SHI YOMI","ARUNACHAL PRADESH"
0.0280978920869529,0.000578583438370532,0.0475212690420449,0.357241617888212,0.0101140728644957,0.293508353829384,0.00112497048856452,0.837630241824878,0.295401535741985,1.85496438923849e-05,40,94.7052580961238,27.9175147427405,641,"LEPA RADA","ARUNACHAL PRADESH"
0.0227522092083326,0.00150123387499331,0.0480881929806956,0.282067552536398,0.0231267948009833,0.286275520757004,0.000472369821131411,1.28624993677969,0.163463456331046,6.27605742516273e-07,91,93.6966273249028,27.9436155155567,643,"KRA DAADI","ARUNACHAL PRADESH"
0.0360625848706279,0.00388093832283958,0.0476180173456669,0.421937264714922,0.0191919163362361,0.29951337490763,0.00102861162358867,1.47821640967659,0.43379776605538,0.00241699833046109,70,96.0319724781451,27.7102588266404,644,"NAMSAI","ARUNACHAL PRADESH"
0.0244808887493693,0.00149161878600635,0.0477199156044258,0.292243286967278,0.0132205070585435,0.285021964874532,0.00113752478031071,0.90664805046593,0.247467285837047,2.26673925673992e-06,72,94.0993274990099,27.7395352192225,645,"KAMLE","ARUNACHAL PRADESH"
0.0327568563964518,0.00115474071337858,0.0465881883156026,0.399248887410109,0.00673827946418294,0.296744765906498,0.00129750761847655,1.32137964273283,0.407450414851479,0.00170524864465629,87,95.318669193473,28.0691638765357,668,"EAST SIANG","ARUNACHAL PRADESH"
0.012495286345225,0.000394532261498227,0.0473564875087348,0.096280365154661,0.00429345043172921,0.248592959138854,0.00600323605088638,2.1636511547574,0.218540504390117,1.2020483099635e-06,116,76.6226494810888,11.4463300295046,683,"NILGIRIS","TAMIL NADU"
0.0289627807996883,0.00149732569467706,0.045694507089735,0.319536132666901,0.041454645963363,0.291724208884567,0.00235245699739596,2.22430923338725,0.471988282813371,0.00112394889785215,131,94.8622977517325,27.5939578915082,720,"DHEMAJI","ASSAM"
0.0307512003242787,0.0061978298265448,0.049627958676932,0.127897540164506,0.0143174542523873,0.267336469669284,0.00740400130697181,2.3922051934584,0.480604200823907,3.42228907760483e-05,163,93.7323669412514,26.3006701910121,725,"GOLAGHAT","ASSAM"
0.0320130842543828,0.00300350553029105,0.051312404878748,0.185287033518155,0.0217643561913862,0.277704864740372,0.00489597239317365,2.50321140557189,0.47952518829455,0.000311332007112715,96,94.2872969646916,26.6502067128488,728,"JORHAT","ASSAM"
0.0249584305364593,0.00182173708022965,0.0471216715688323,0.231702641388516,0.0296412195340948,0.275179118469909,0.00258435866557292,2.3918142454297,0.475636073652609,0.000242596733147558,162,94.1633775157574,27.1712733641747,734,"LAKHIMPUR","ASSAM"
0.0266258928384031,0.000929183494515885,0.0481327493344584,0.198480294116082,0.0297240498413782,0.275436317247729,0.00341878040215839,2.02633618162177,0.478918116900229,5.26291835462009e-05,62,94.1208262635302,26.9639068878706,735,"MAJULI","ASSAM"
0.0316533281185319,0.00188130170035438,0.0481826387596934,0.230006247926294,0.01797583239599,0.283104121015313,0.00416154357199493,2.50064569942081,0.480289593171538,0.00119781937761483,89,94.6685418310677,26.9937287949526,739,"SIBSAGAR","ASSAM"
